,video_id,popularity,title_length,nation
3825,IYyjBXDyYLo,8,43,US
3826,Mb-gOG-RxHc,8,64,US
3827,IAWI6nMQhQI,8,23,GB
3828,J6H6ND35Swc,8,44,GB
3829,Js3WIRF595U,8,19,US
3830,eaNCTyuvVrQ,8,81,GB
3831,LDS8SeO6hyg,8,64,US
3832,eeOnYPobY_g,8,75,GB
3833,f-xe1qxhcUI,8,59,US
3834,fHc-O9MBGnw,8,37,GB
3835,pVvuvegAYlI,8,48,GB
3836,eeBMQpzoEXQ,8,50,GB
3837,rPmh6vmIGUE,8,30,GB
3838,KX0fOxBVMRc,8,43,US
3839,L3ymBk6Vb04,8,50,US
3840,Lg5x-YWxpco,8,53,US
3841,IUsFWiE0d20,8,37,US
3842,pP6r2Gy_dTs,8,78,US
3843,IywiodrtyfM,8,26,US
3844,LTNOYZ44ywM,8,52,US
3845,qPpUaeChvuY,8,72,GB
3846,I2eSx0sGReM,8,57,GB
3847,rXbKeHAoA84,8,44,US
3848,IxF3mxWbdjw,8,64,US
3849,r-8NzNW6mXs,8,44,US
3850,Hi2tjMLVpdQ,8,76,US
3851,pCWH5OW9lDo,8,92,US
3852,HnnRyhuX_jM,8,51,US
3853,N-z9PidYH4E,8,36,US
3854,Kc6j1IAK19k,8,49,GB
3855,rMFxV-l3qG0,8,47,GB
3856,J6iyX87SBP0,8,59,US
3857,q_MmN6-KLXg,8,44,US
3858,K5BoE8eBzoI,8,43,US
3859,J_CFBjAyPWE,8,28,US
3860,#NAME?,8,49,GB
3861,p2JpSCYQKFs,8,24,US
3862,pypRKeF3u6A,8,69,US
3863,V2onC1_QOmU,8,45,GB
3864,oj8JK6c5x3M,8,53,GB
3865,kz3MEd1Jr0Q,8,68,US
3866,km5FAAQLUT8,8,23,US
3867,9DjgOFSBJYc,8,50,US
3868,VYmfEx3taAM,8,61,US
3869,-37nIo_tLnk,8,18,US
3870,h8ycmroFQSs,8,72,US
3871,VVxQ9HC2aeY,8,62,US
3872,9OeZYhjyweQ,8,43,US
3873,9PhM-zCmTFs,8,39,US
3874,VSJ0STT8JRw,8,47,US
3875,9Q1WSQ7R8U8,8,34,US
3876,v3UrBcJaczQ,8,98,US
3877,9Tb3xPmr3yg,8,77,US
3878,v1j5ckZwKEQ,8,62,US
3879,VH-DA0YgHHU,8,87,US
3880,VlOq_4lmpzE,8,51,US
3881,VAk6bUhETHM,8,20,US
3882,l0jGg-MUd-U,8,19,US
3883,l2HlSkv5T-A,8,61,GB
3884,V8-JfSXPDp0,8,57,US
3885,1l26UFQ06eQ,8,21,GB
3886,9efQnL-nlUg,8,33,US
3887,1kEoS9WwpmA,8,58,US
3888,l4bAoNAx2uo,8,36,US
3889,-35jibKqbEo,8,58,US
3890,9reizHjwuNY,8,78,US
3891,Uv2LvQ0FEvo,8,14,US
3892,lARpY0nIQx0,8,25,US
3893,colIbxVLUrA,8,36,GB
3894,kl_jxVID3PE,8,63,US
3895,VlZ1SWLBfPE,8,68,US
3896,Ud5Lq7D5YvU,8,53,US
3897,kKFNThEiilU,8,6,US
3898,X3o3Vol7a1o,8,67,GB
3899,X2BfTXIwABo,8,33,US
3900,8A3ILTZaswo,8,66,GB
3901,8ENIIcMmeD0,8,49,US
3902,8ETcciGbBss,8,83,GB
3903,26ZX7NbOhks,8,76,GB
3904,kAQpyoCls7Y,8,60,GB
3905,266EI7hdjFs,8,60,US
3906,Wo5XO8Y8lzE,8,79,US
3907,kG41zm8HGSE,8,50,US
3908,8SxMEqwKVUs,8,86,US
3909,WbQUT3vNUtE,8,25,US
3910,vUiE_0GPqKE,8,54,US
3911,kSuaykdvl4I,8,54,US
3912,98QDI87DdcY,8,36,US
3913,WNs7fkbANM8,8,50,US
3914,8gE6cek7F30,8,43,US
3915,kVVtBDaY8i4,8,55,US
3916,WKPIEWcGoVo,8,49,US
3917,WCKG9J1d5iE,8,46,US
3918,cYkDfWdlLak,8,91,US
3919,kavxsXhzD48,8,46,US
3920,vHCvmZlC5jQ,8,45,GB
3921,8x7UtZKwfHA,8,38,US
3922,VqcHUdHQ1u8,8,32,US
3923,kfOeQj7HsCE,8,51,US
3924,kfPNxNIDHrA,8,47,US
3925,kgaO45SyaO4,8,16,GB
3926,lE0eWRdSrY4,8,43,US
3927,cr6H8ACWp4E,8,73,US
3928,SSM4cT0chPU,8,43,US
3929,Bmn2STJUWJs,8,54,US
3930,uK7JtrAog3U,8,67,GB
3931,1LWbRkt490A,8,32,GB
3932,BFqNP8VqoPs,8,57,US
3933,1KVBFtSuCm0,8,43,GB
3934,1KG8Qha7uXw,8,43,US
3935,BOZngVYS04s,8,27,US
3936,d8RW-WSpAhQ,8,51,GB
3937,BQC09Mdn24w,8,28,US
3938,BWp5WAFGV60,8,31,US
3939,BdwJ0uXIV_U,8,47,US
3940,Bkus04-5kWk,8,29,US
3941,BlHVpQfxJt4,8,41,US
3942,Sy3ERg7OCWo,8,40,GB
3943,z3EN0dyR7W0,8,47,US
3944,uLHygq6Mm-0,8,47,US
3945,Ssvv40iz-Ls,8,39,GB
3946,SpdgahDp2Wg,8,42,US
3947,Sp81sTev4cw,8,24,GB
3948,By6Mi7VlqcU,8,37,US
3949,m6lY1GXTu5M,8,87,GB
3950,m7Ege1M5Pag,8,30,US
3951,C0Uv23ELQMQ,8,65,GB
3952,tuONqBMf3XA,8,66,US
3953,z4bLKt9k5dk,8,42,GB
3954,17x4Auq4Tw4,8,26,US
3955,17wT_2StvnM,8,95,GB
3956,SWVtV59mczk,8,42,US
3957,CFwXUarN-wg,8,17,GB
3958,d54e3kcTlHM,8,53,US
3959,li5fmOV33hE,8,64,US
3960,ACHZrvF6mTA,8,69,US
3961,h-h5Mhlt6O0,8,29,US
3962,yqulWPljawo,8,56,GB
3963,UUreMfN5eNA,8,28,US
3964,fbL1ZoAQgUU,8,43,US
3965,za0qXbofvc0,8,41,GB
3966,UO5ktwPXsyM,8,52,US
3967,UImlvzT2hHQ,8,52,GB
3968,UH0nTHb6OdY,8,68,US
3969,UFz3K9ByUqE,8,86,US
3970,lR-oJvKJyUY,8,61,GB
3971,UBh2ydkoDU4,8,54,GB
3972,ctBVhyZxXYY,8,81,US
3973,-2aVkGcI7ZA,8,57,US
3974,U33sa3PAMtI,8,57,GB
3975,uYaN4OLxm08,8,38,US
3976,lfkYyrhWphE,8,89,US
3977,lVudO9x8fbQ,8,67,US
3978,U0Az4NHlzfc,8,11,US
3979,1Sh6UqeRHdM,8,35,US
3980,ywcNsJb2v2U,8,51,US
3981,lYtllIKb70M,8,37,US
3982,gy_aLyB41wQ,8,44,US
3983,TteS6q20VUY,8,22,US
3984,TosJRlDgKCA,8,25,GB
3985,lbFzL-0pEeU,8,55,US
3986,B1Kitc6cMXw,8,32,US
3987,B1r4Z3nXPVA,8,37,US
3988,leu-cTvMWTA,8,20,GB
3989,gwrfwx1QcDQ,8,21,US
3990,88qeUDD9Vv0,8,29,US
3991,88kkrRv1UgI,8,58,US
3992,8857-yQOZ2o,8,49,US
3993,iatq3Rn4vsg,8,62,US
3994,_j7z_oPTvJM,8,36,GB
3995,xJrOUJpCxOE,8,34,US
3996,4_eVvzrTV-I,8,70,US
3997,xIZYxqqpjJQ,8,39,GB
3998,4b_tL3mh-Gw,8,16,US
3999,_XyBa8QsVQU,8,47,GB
4000,xGz_FZ0ePwE,8,32,US
4001,4ccN0eRaO7Y,8,47,US
4002,xGcrvGTMgkg,8,16,US
4003,_QufBstcsrc,8,61,US
4004,_PvfiCuNfO0,8,40,GB
4005,2r_nGjgqPE0,8,94,US
4006,_Oht6ZNXx7I,8,50,GB
4007,_JhaVNJb3ag,8,80,US
4008,_pxQcHAMi1E,8,35,US
4009,_JbpTEtGTz8,8,41,GB
4010,_Ihg1_3-0os,8,62,US
4011,4vZJn6r0dRw,8,51,US
4012,_Ch5ClOB9AE,8,34,US
4013,510KQ_LXGww,8,35,GB
4014,54Eae2ewc1c,8,86,GB
4015,59yWucSYhO0,8,100,GB
4016,wx-M8sxcOp8,8,48,US
4017,5JEI0sjJs8c,8,54,US
4018,ipE-iN_LLcA,8,46,GB
4019,ZxD3o-9H1lY,8,46,GB
4020,bVMVxJJ7P8M,8,47,US
4021,Zukh-0csKPc,8,55,GB
4022,4Uhe7pNqCFo,8,36,US
4023,iOVg62_DUYU,8,33,US
4024,cI5RYgvPHLU,8,35,US
4025,3rVFuscWyC8,8,10,GB
4026,hph2mamrzfE,8,55,GB
4027,asu37n6sEBY,8,52,US
4028,au5hwGS4KRE,8,38,US
4029,3S6HQGHqQa0,8,39,US
4030,3SlG3sE8Ytg,8,30,US
4031,agUg8Fyv-1A,8,42,US
4032,hwQnXjZwQUQ,8,39,US
4033,hxVnGH6llkQ,8,73,GB
4034,3j5eGupDWY4,8,87,US
4035,i1AHCaokqhg,8,58,US
4036,aVpvVq_yZLM,8,73,US
4037,i47zrx24dpY,8,47,US
4038,3rIjcRK_BNU,8,26,US
4039,4-flcAEK0QI,8,48,US
4040,_r0cf42EUBw,8,43,US
4041,i8qukld8Z18,8,41,US
4042,aD5dCMBeySA,8,68,US
4043,iBy6XRHPODQ,8,52,US
4044,xe6o4ex7-YA,8,56,GB
4045,45dj8U3xSFU,8,76,US
4046,iDN7xlv3xxM,8,73,US
4047,bAfn2duIlN8,8,34,US
4048,a3Iaia_MYPc,8,67,GB
4049,iGCdvqVbIa0,8,67,US
4050,a0_QIfAT9tA,8,77,GB
4051,xXP9xBgTFv8,8,57,GB
4052,iLp0CQRLgfQ,8,88,GB
4053,_rPgJ_CgiZM,8,53,US
4054,ZsvViZgVXL8,8,50,US
4055,ZsT3m5jdjr8,8,29,GB
4056,itE8Cd85-QM,8,64,GB
4057,7LQ08Lyy_tw,8,81,GB
4058,YOxo2IUFnr4,8,40,US
4059,6xe64i_4GhM,8,50,US
4060,6ztB3fg9knE,8,70,US
4061,72QQsWm7yFk,8,76,GB
4062,739XDwYBEdI,8,16,GB
4063,bxeHBBf21UY,8,46,GB
4064,bye513KciIk,8,47,GB
4065,Y99Wj-NStok,8,66,GB
4066,jehMXPadHS0,8,65,US
4067,7BdizVgHf8I,8,26,US
4068,7Bgj9c48zHU,8,43,US
4069,jjbcWoPXyas,8,24,GB
4070,c3BTGJgd8Wo,8,56,US
4071,2NpetP71B1o,8,96,US
4072,ZkPSbp3zTfo,8,23,US
4073,XmNm5e3AAjY,8,33,GB
4074,7RZzxbZ6WWY,8,57,GB
4075,vyqCSzFZyXg,8,23,US
4076,7bfS6seiLhk,8,51,GB
4077,yZG0wggoEqI,8,85,US
4078,X_tYrnv_o6A,8,31,US
4079,7iQn-toQp6A,8,94,GB
4080,7kLO2AB5SPM,8,16,US
4081,XPVxL-YUOwk,8,50,US
4082,vm3_34a5D_s,8,49,US
4083,hN8mNXa3ICo,8,36,US
4084,2DVg-P0mZE4,8,85,US
4085,8-fwdc3OSaU,8,66,US
4086,jYnEHDHp32E,8,78,US
4087,wHedpg7buow,8,43,US
4088,6hIFDfP9rNc,8,60,US
4089,2Z3yeFZyCjI,8,39,US
4090,5g20u8EfMdg,8,44,US
4091,b_aLROw98NA,8,79,GB
4092,wjy9Jgnjv6U,8,44,GB
4093,j1v2A5pyGlY,8,44,US
4094,5q4Z7HqxFM0,8,20,US
4095,j6X6PhexHnE,8,40,US
4096,ZKg3jKEbgqs,8,32,GB
4097,bcPTiiiYDs8,8,29,US
4098,5tCyAEMaE-I,8,37,GB
4099,j8rtMlDTJes,8,92,US
4100,ZHBYGpAlNog,8,28,GB
4101,5wKYV-9Tq1o,8,51,US
4102,wd8h1iND_ys,8,29,US
4103,jCAuNTEO52A,8,62,GB
4104,Z48OG9917mg,8,42,US
4105,6FbdqwlR0H4,8,43,US
4106,6GT7PrIIS5I,8,18,US
4107,6Nr_xHolP1Q,8,19,US
4108,YsufMtUOXtI,8,30,US
4109,bkI4AZn_saY,8,37,GB
4110,YsXK7vGLoTA,8,61,GB
4111,wQFsKrYLd10,8,27,US
4112,6W45zR0knjg,8,47,GB
4113,hXzcIoq2ing,8,37,US
4114,Yjf5scyjifU,8,79,GB
4115,6_-b3U9QDKg,8,95,US
4116,6dlhWPDoifU,8,47,US
4117,SV2sPlDLQtU,8,63,US
4118,USigj639wTU,8,43,GB
4119,0Q0_xFYpYL4,8,29,US
4120,eDZKgSZ9V0Q,8,29,US
4121,DbJ2s_g1oDc,8,49,US
4122,R8hccXRk3MI,8,32,US
4123,O6BODAJVYc8,8,18,US
4124,0QOPb9DlOfY,8,80,US
4125,FfSXmbAGl8A,8,22,US
4126,R4EvoDEmqzY,8,95,GB
4127,GOALfmDp_Dg,8,70,US
4128,gaJMEgf31c4,8,23,US
4129,DfYRIN3U3SU,8,27,GB
4130,R0QPCS4a84k,8,32,GB
4131,EaEesT3HO4w,8,95,US
4132,OCLaeBAkFAY,8,48,US
4133,ODuU3wkNqfk,8,39,GB
4134,sk-DFZh1G1w,8,32,US
4135,EZOZ-XD5wmg,8,27,GB
4136,EVNYfoFcrZY,8,47,GB
4137,t5_dSCu_mLY,8,17,US
4138,GTSjDaoZcAk,8,36,US
4139,R9YYmoJjBxI,8,34,GB
4140,oRQ4cTsr3_c,8,46,US
4141,EcFJbKJxjDA,8,60,GB
4142,NyNQLRhsAsk,8,85,US
4143,FYk6BVoyWFM,8,25,GB
4144,GiEuzWc62V4,8,51,GB
4145,SQmOaJciI7Q,8,69,GB
4146,NzrQg6TMd6c,8,34,GB
4147,msfPaXGuSbo,8,59,US
4148,duRDizP0gHQ,8,68,US
4149,0QDjTwsEeE0,8,52,US
4150,dcipHnWcB0w,8,67,US
4151,EbuCLC_wVlM,8,90,US
4152,tEmodtG8NV0,8,44,US
4153,mwiKZ4qmRnQ,8,42,US
4154,mwpHSMv1pI4,8,55,GB
4155,O4-j4kwtu9Y,8,45,US
4156,DZAiRufPx9A,8,23,US
4157,O4_JNAFClFk,8,38,US
4158,GGvP6e56ja4,8,34,US
4159,OKA-3wsJTs4,8,48,GB
4160,nc99ccSXST0,8,35,US
4161,QsSxRElRe1I,8,79,GB
4162,nDoQqQUa9C8,8,22,US
4163,QXcbVHFE2bo,8,48,US
4164,djJ6GAplhFU,8,55,US
4165,G6n7oA5yoPY,8,52,US
4166,0dSR-9mtuzk,8,85,US
4167,OVCZQJvgKLY,8,90,GB
4168,nQ7mhC5_Rys,8,22,GB
4169,QQDL4stQCqo,8,55,GB
4170,0YVbVXOjJv4,8,68,US
4171,gWV7JIxFcbY,8,98,GB
4172,0DVNtFA-_wA,8,45,US
4173,svi8VheVPrc,8,39,US
4174,QCjk_NPsIqU,8,61,US
4175,QDSEpjjavhY,8,35,US
4176,QKn9yiLVlMM,8,74,GB
4177,OWz3Fa_qK5Q,8,33,US
4178,oD9XpUKD7y4,8,55,US
4179,QZTExTxX1uA,8,46,US
4180,0eOtSEkLVtw,8,38,US
4181,zUofr5WcdSM,8,67,GB
4182,nUDX6OCXEyc,8,22,US
4183,QpyHrQYeoIE,8,18,US
4184,PGMR2A1_9pE,8,80,GB
4185,EUPlbO3Ub2I,8,45,US
4186,oJ_g5fUxtQo,8,66,GB
4187,QpFcf7uBacI,8,48,GB
4188,OpsHLG657lM,8,76,US
4189,eMkZ8GEVgUw,8,33,US
4190,OmLxYUOgTNs,8,99,US
4191,Q3pUXLQ5G5U,8,29,US
4192,Dm1tTSZHj8Y,8,41,US
4193,DmTcVy7Ng-g,8,63,US
4194,DmWm3ar0PiQ,8,56,US
4195,Fkwkn7vXpWI,8,33,GB
4196,zMKI64iY2CY,8,48,US
4197,spOc_9ZhshU,8,48,GB
4198,oFfMN6lPnlA,8,34,US
4199,oWdLorlbhfU,8,23,US
4200,oTKbyqkAu7s,8,51,US
4201,RYGFczNMAMk,8,50,US
4202,H3mX88_tx3Q,8,69,US
4203,mXJ7wX6CVDk,8,70,US
4204,0ycLaWymtKk,8,48,US
4205,NcVxrr_q3Hw,8,53,GB
4206,nkcy2nyPFDE,8,56,US
4207,FJ_TFXjr__4,8,54,GB
4208,sQc00uS6qjY,8,81,GB
4209,S4vKQbpOn5k,8,21,US
4210,Nd3zqXro_P0,8,40,US
4211,Cp6j-izXLtE,8,59,US
4212,CrUETaziY_0,8,47,GB
4213,0NS51Iph2Ms,8,54,GB
4214,oe9-_fD55ok,8,12,US
4215,Csnsq9f_ZkQ,8,37,US
4216,Ct9BFr9XBaI,8,28,US
4217,nxWt9wDOr_0,8,54,US
4218,FJPkiOX9NgE,8,79,GB
4219,mSVkk9lLv1Y,8,25,US
4220,tgMxQ4qCANg,8,40,US
4221,dLRZTBtdMUg,8,90,US
4222,sV7QeEJ9daI,8,35,US
4223,CQZdAK_0PXU,8,42,GB
4224,mMJVmCSuxxo,8,35,US
4225,#NAME?,8,29,US
4226,SO0HTI8QuQU,8,51,US
4227,NWQqJDGo4Z4,8,73,US
4228,F4qfN5UeFvQ,8,31,US
4229,eYJCjVkOImU,8,61,US
4230,HBvPrh2yMik,8,29,US
4231,Na7VFFnqWVI,8,47,US
4232,tjVJgR4OrgM,8,82,GB
4233,rgyPpsX2B0g,8,86,GB
4234,mO5vP_iNUMI,8,69,GB
4235,PAczA2saYWM,8,65,US
4236,CyPPi6T3D3s,8,50,US
4237,S3VZxB_iNoA,8,98,GB
4238,FQC29joihwU,8,38,US
4239,eBnXbImHX-g,8,32,US
4240,PdbJBDNotf8,8,49,US
4241,nyVsiKX8ojQ,8,51,GB
4242,0umuSm2WA9g,8,84,US
4243,D818vkK10UQ,8,43,US
4244,miY8hckQPwc,8,81,GB
4245,oXE-ssvbhQA,8,37,US
4246,scMSeVaE7Ao,8,51,US
4247,NpciU6AtlJU,8,84,US
4248,nfbwPTsowEA,8,13,US
4249,PgNAmWjInGk,8,45,US
4250,e2R0NSKtVA0,8,47,US
4251,NuZJQ-YS7_w,8,97,US
4252,FTldNZ7V8ls,8,62,GB
4253,03RQLmDNIEw,8,46,GB
4254,Nsm8l89x2H4,8,35,US
4255,rqTpMCq8uhk,8,59,US
4256,D04ogdPt4EY,8,97,GB
4257,Np0LMwqtOVM,8,57,US
4258,Eswl8SSywzA,8,34,US
4259,H14tqKZYhgg,8,74,US
4260,dUMH6DVYskc,8,57,US
4261,H-kKZujl8CI,8,74,US
4262,PcrVm1qEJyA,8,56,US
4263,G1Ky9-OoWyo,8,61,GB
4264,jSQj4lq8ZEg,7,98,US
4265,blgS56pESPk,7,57,US
4266,jBzwpspHssw,7,65,GB
4267,PDZg4veidX0,7,36,US
4268,o21-6NnDmzY,7,22,US
4269,pnlNqAmCCgw,7,40,US
4270,YrlVffqU7sY,7,61,US
4271,fJZht2-Kg3w,7,44,US
4272,Ob48twC1yf8,7,56,GB
4273,ZWllUdFLzXU,7,61,US
4274,jLCHpZ6B1gU,7,45,US
4275,j1oMVG1ZMlA,7,36,GB
4276,P4ohTV_28Oc,7,50,GB
4277,ZYXIAzqOgoY,7,44,US
4278,nzO5ViO_y8Y,7,57,US
4279,OmhvgIgwLeM,7,50,GB
4280,bqbWMgkvedI,7,67,US
4281,OgcqNuWfFFA,7,12,US
4282,gNXoxfeyzmI,7,44,US
4283,Ox-DSihhpBM,7,83,GB
4284,bo8OYPYRTIY,7,50,US
4285,fLwKs5yslSU,7,46,US
4286,ZFwylDNpgFc,7,40,US
4287,o495cZqcvAQ,7,49,US
4288,jTyx-Ep_LBg,7,61,GB
4289,Y_BgapvcZO0,7,28,GB
4290,nzPcwk6O1Ks,7,64,US
4291,eF0ziX0TyHs,7,87,GB
4292,ZLFak6N04GY,7,51,US
4293,PCTVL5oKlik,7,58,US
4294,hZJDAJDD-uw,7,62,US
4295,oxd0unpN_Hw,7,38,US
4296,bg7RjxsghNY,7,37,US
4297,LFxjwBfFIiY,7,33,GB
4298,jDC_QZAFxKI,7,86,US
4299,OKXLBEvGgTA,7,53,US
4300,Zfpf5dnYA4Q,7,52,US
4301,aO7yzmc3ykw,7,88,US
4302,KcFQfFB5LDA,7,13,US
4303,NNywashg_mw,7,61,US
4304,KdFRkillEfM,7,43,GB
4305,oo9JMSiI55M,7,29,US
4306,NnpyRKfAyik,7,35,US
4307,aA6Z0x4rX30,7,57,US
4308,Nt4tJHp27u0,7,11,US
4309,a30wbmGT3R4,7,44,US
4310,_xwX82Y0Oro,7,57,US
4311,Kn5UgGQukYQ,7,55,US
4312,_wM_jY_rass,7,17,GB
4313,iLZSB-5Dyf8,7,33,US
4314,bH8fQoYfZe8,7,86,US
4315,_ti2nJnJZnY,7,36,GB
4316,iMg9ibfcBnM,7,32,US
4317,_s1M-rkDO8Q,7,48,US
4318,eV03W0mnxkI,7,46,US
4319,fZwwcwfbmdo,7,48,US
4320,NdqLiIaZoeo,7,56,GB
4321,bJNnsAmNoUc,7,77,US
4322,i2ZHwnKVXK0,7,20,US
4323,apRvFNM5Vps,7,56,US
4324,apN4BMMKt2E,7,35,US
4325,oidnwPIeqsI,7,63,US
4326,axVvZrDz60k,7,53,GB
4327,oiC_HG3u-nk,7,55,US
4328,hwnDMahSwNI,7,51,GB
4329,b191evqWAwE,7,91,US
4330,aeoeECXFksI,7,61,US
4331,q57eQqq9-IA,7,88,GB
4332,aaOB-ErYq6Y,7,40,GB
4333,i-G1hy73Mb8,7,68,GB
4334,eWBNCnU_PK0,7,61,US
4335,fVVS9Tng7C0,7,68,US
4336,aWS6Oa0kq2E,7,44,GB
4337,olf9d8JvrA8,7,37,US
4338,aVamZUeeR88,7,57,US
4339,aTvw9_dxBlk,7,53,US
4340,NwhkN7Y0WM0,7,57,US
4341,_f_LqAXzol0,7,58,GB
4342,bXYkU5u5pzg,7,95,US
4343,OPaybxgucww,7,80,US
4344,Zz_JEN74evU,7,51,GB
4345,psbdT3kS8mY,7,74,US
4346,osc1DbNpNXE,7,39,US
4347,Zx7p_tmWlq0,7,57,US
4348,ee24QB3o16o,7,48,US
4349,bVU-MmJZFFA,7,48,GB
4350,flvn3JfcVHk,7,64,US
4351,Zr4md5OqL60,7,26,US
4352,L4KiF0gHpvU,7,34,GB
4353,isI6DqxAr7s,7,47,US
4354,eLyGI14jDGA,7,83,GB
4355,iveV0Q77gvU,7,49,US
4356,ZnvGy6pcGxs,7,39,US
4357,L5hl45NIAhc,7,67,US
4358,iwd9apG72IE,7,31,GB
4359,L60GziFpdA4,7,21,GB
4360,L6vhib5e4so,7,51,GB
4361,OSBl32lNGBg,7,32,US
4362,_72fqgEevOo,7,78,US
4363,__Wd-iOZQ6k,7,33,US
4364,_804kr2rMrQ,7,56,GB
4365,eT9eWtb7C4c,7,49,GB
4366,O1RNq6rMbds,7,46,GB
4367,O3ttybJghsc,7,48,US
4368,_UjAxuSuLIc,7,58,US
4369,O4gJFUzmR8E,7,51,US
4370,_P3l2rwAaOs,7,79,GB
4371,oPM3jxnoqhk,7,29,US
4372,iaL3EEWspLo,7,40,GB
4373,bOBL980Xsg4,7,23,GB
4374,_Lp5iMI8RWc,7,50,US
4375,bOzOMmHlQ3o,7,22,US
4376,NIf8LjND67Y,7,33,US
4377,pvg2cw5oshg,7,33,US
4378,Ky9aIxiGzfk,7,25,US
4379,ieIeBWulAiQ,7,27,CA
4380,_CFJ1u-DIBc,7,30,US
4381,bS_Zr-Hu4Mw,7,39,US
4382,PE5wExUiazo,7,46,US
4383,mKpW_rj0tuI,7,45,US
4384,PHhYqLCsAos,7,47,GB
4385,RFywfHsFpQM,7,76,US
4386,ms7t4CnjW1k,7,25,US
4387,mriYyuDmB58,7,79,GB
4388,U5sCjnezw4o,7,94,US
4389,lUZPV3gGXgY,7,57,US
4390,mrORbZ2dS08,7,14,US
4391,dVQ6rwaZ648,7,37,US
4392,moc_dHHp4LQ,7,27,US
4393,U31cQJLi-mQ,7,34,GB
4394,U0hAC8O7RoI,7,60,US
4395,f3Xkre0GOFU,7,51,US
4396,f2kesmAO8VU,7,33,US
4397,U0W_rpvm3Ys,7,68,US
4398,p8brfJAULgc,7,30,US
4399,Ra7MMVEe_s4,7,49,US
4400,cyhU06cXfeU,7,64,US
4401,RbNaEwp7hMw,7,61,US
4402,MEePYLF9Uzs,7,71,CA
4403,p8phGxzUC_Y,7,35,CA
4404,lZ68j2J_GOM,7,28,US
4405,gehzrQiwUyM,7,77,US
4406,dZWNPEC6SIw,7,98,US
4407,N1ikySurAP0,7,67,US
4408,Mhzmc7LRIGo,7,36,US
4409,VA_P3p7MI98,7,65,US
4410,R0KavFAQs0A,7,71,GB
4411,pRnCk5QeXdw,7,78,US
4412,g4ELX7LyXDw,7,30,GB
4413,V7E7huN3CPU,7,40,US
4414,V4kfrZSejVc,7,40,US
4415,Uz-uEW_Rur4,7,37,GB
4416,dedaP9ym-hY,7,45,US
4417,R59TevgzN3k,7,26,GB
4418,UwItKU4CxMQ,7,93,GB
4419,M2xqMZ6b85w,7,39,US
4420,n26wtR-OFr8,7,60,GB
4421,UpvVb5pUEFQ,7,28,GB
4422,cpvoCLX8agc,7,25,GB
4423,dd3XfA4NVcQ,7,49,US
4424,f5Y3cf3MFIw,7,72,US
4425,dcVFxgm2S1I,7,97,GB
4426,lJmDmfQOWVw,7,36,US
4427,dabnx8VSdkE,7,45,US
4428,TsT5GLWgSkU,7,42,US
4429,Rjv1NlMiUyI,7,13,US
4430,gxaoefdyJRM,7,68,GB
4431,dVNZYskqdEc,7,74,US
4432,dPuULksBPcI,7,64,US
4433,mTKCKBu8CLI,7,21,GB
4434,MOP50VQBdCg,7,58,GB
4435,dDBAhxHUkFw,7,36,GB
4436,SJNdBNxNGno,7,39,US
4437,exLJr1ScSKY,7,35,GB
4438,glHNu91zUdA,7,52,US
4439,dPWg-A9tiRI,7,47,US
4440,MT7RQ0gu8ak,7,59,US
4441,dOv-1NG-YKc,7,44,US
4442,SMAysGggM_g,7,48,GB
4443,mN-rI2I0HaQ,7,51,US
4444,Sbl4nCcO0qo,7,25,US
4445,mF6vwuGWQZU,7,49,US
4446,S_lN0-gtWF4,7,47,US
4447,S_HixQBiVH0,7,54,US
4448,SNHc2PxY8lY,7,96,US
4449,MVes87KrWvs,7,35,US
4450,SPYzQplG_YI,7,42,US
4451,m0HN1TB-Jcw,7,57,GB
4452,dQjTQFRZsD4,7,48,US
4453,T7H7uH2t854,7,30,US
4454,TYaf8GbVKXc,7,62,US
4455,melV2fR6-T0,7,49,US
4456,RsIIT6rXnSM,7,70,US
4457,RskA7MUqpQg,7,88,US
4458,TfHJJeiS-aI,7,57,US
4459,RtvUoab88UE,7,14,GB
4460,gw82GrEt370,7,85,US
4461,T_AyI8I4O3U,7,94,GB
4462,gvuvxLzUB-w,7,41,US
4463,md0K_eRSHAE,7,56,US
4464,d9aIHhsjupk,7,46,GB
4465,mbAPZq5HFAE,7,35,US
4466,loWpbevW9xg,7,38,US
4467,TSW9cla5bmw,7,55,US
4468,TPcV_3D3V2A,7,65,US
4469,pJ96Z2PPKI8,7,53,US
4470,MLywBJCOK6Q,7,43,GB
4471,lxSWRdgD4Ho,7,94,US
4472,T9KTTP7jrBo,7,68,US
4473,Qx54quy9tDQ,7,58,US
4474,l-2xdJWnDv4,7,46,GB
4475,g4Go-VIweZY,7,54,GB
4476,WXzA0pfvO6w,7,61,GB
4477,jxFwvwYPPcs,7,81,GB
4478,e15ZR6XG4Z8,7,93,US
4479,hLgIghY-FGc,7,28,US
4480,XB3_v3sxq98,7,24,GB
4481,pcmbmC9cUUY,7,69,US
4482,X5YJU6_Mfpg,7,12,US
4483,fHZe0PJf8HA,7,53,US
4484,nX5k7QxYJdQ,7,96,GB
4485,X-zPrXJpiAw,7,68,US
4486,hIyqLdKBAlc,7,36,US
4487,cMtHByGJ8Ao,7,52,US
4488,gRhgPUbOIyA,7,49,GB
4489,fEskVQgtwaI,7,54,US
4490,Ld57wNXddGU,7,26,US
4491,hGoQ44SfV-c,7,71,US
